RL-2055,STRINGv11-Community,APBB3,BTBD1,COPS2,COPS3,COPS4,COPS5,COPS6,COPS7A,COPS7B,COPS8,COPS9,CSN2,CSN3,DCAF4,DET1,FBXL5,FBXO17,FBXO22,GPS1,IRF5,KLHL10,LRRC14,SAXO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2056,STRINGv11-Community,APBB3,COPS4,COPS5,COPS6,COPS7B,DET1,FBXO17,FBXO22,KLHL10,LRRC14,SAXO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2057,STRINGv11-Community,APBB3,COPS4,COPS5,COPS6,COPS7B,DET1,FBXO17,FBXO22,KLHL10,LRRC14,SAXO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2058,STRINGv11-Community,BTBD1,COPS2,COPS3,COPS7A,COPS8,COPS9,CSN2,CSN3,DCAF4,FBXL5,GPS1,IRF5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2059,STRINGv11-Community,BTBD1,COPS2,COPS3,COPS7A,COPS8,COPS9,DCAF4,FBXL5,GPS1,IRF5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2061,STRINGv11-Community,CLCN1,CLCN2,CRBN,CSN1S1,CUL4A,CUL4B,DCAF1,DCAF12,DCAF12L1,DCAF12L2,DCAF16,DCAF17,DCAF4L1,DCAF4L2,DCAF8,DDA1,DDB1,DTL,ERCC8,FBXO11,FBXW5,GGH,KLHL18,TRPC4AP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2063,STRINGv11-Community,DCAF1,DCAF12,DCAF16,DCAF17,DDA1,DDB1,ERCC8,FBXW5,TRPC4AP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2065,STRINGv11-Community,CLCN1,CLCN2,CRBN,CSN1S1,CUL4A,CUL4B,DCAF4L1,DCAF4L2,DTL,FBXO11,KLHL18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2066,STRINGv11-Community,CUL4B,DCAF4L2,DTL,FBXO11,KLHL18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2067,STRINGv11-Community,CLCN1,CLCN2,CRBN,CSN1S1,CUL4A,DCAF4L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2068,STRINGv11-Community,CCAR1,CCAR2,CDKL3,EIF3F,ODF3L1,PIH1D3,PITHD1,STAMBP,STAMBPL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2070,STRINGv11-Community,ABRAXAS1,ABRAXAS2,BABAM1,BABAM2,BRCC3,THAP5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2072,STRINGv11-Community,KATNA1,KATNAL1,KATNB1,KATNBL1,NCKAP5L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2074,STRINGv11-Community,AC093525.1,ACAT2,AKR1A1,AMDHD2,ASS1,BNIPL,C11orf54,C2orf68,C9orf64,CCDC116,CCS,COX17,DCXR,FAHD1,FH,GLOD4,GNPDA1,GNPDA2,GOT1,GOT1L1,MIF,MPI,MTAP,NANS,NAXD,OR10H3,PAPSS1,PCMT1,PIR,PTGR1,SCYL2,SPR,TKFC,WDCP,YDJC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2075,STRINGv11-Community,BNIPL,COX17,MIF,MPI,PCMT1,SCYL2,SPR,YDJC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2076,STRINGv11-Community,AC093525.1,AKR1A1,AMDHD2,C11orf54,DCXR,GNPDA1,GNPDA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2077,STRINGv11-Community,ASS1,C2orf68,CCS,FAHD1,FH,GLOD4,GOT1,GOT1L1,NANS,OR10H3,PIR,PTGR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2079,STRINGv11-Community,ASS1,FH,GLOD4,NANS,PTGR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2082,STRINGv11-Community,ACAT2,CCDC116,PAPSS1,TKFC,WDCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2083,STRINGv11-Community,ADA2,ADAL,ADK,ADSL,ADSS,ADSSL1,ALPK2,APRT,ATIC,CDA,CPNE3,CTH,GMDS,ITPA,LYPLA1,NQO1,PAICS,PFAS,PPAT,RBKS,RPE,SHMT1,THNSL2,TNFAIP8L3,TTC38,ZADH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2085,STRINGv11-Community,CTH,RBKS,RPE,THNSL2,ZADH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2086,STRINGv11-Community,ADA2,ADAL,ADK,APRT,GMDS,NQO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2087,STRINGv11-Community,ALPK2,CDA,CPNE3,LYPLA1,TTC38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2088,STRINGv11-Community,ADSL,ATIC,PAICS,PFAS,PPAT,SHMT1,TNFAIP8L3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2089,STRINGv11-Community,AC002996.1,AC007325.2,ACSM5,ACSS1,ACSS2,ALDH16A1,ALDH1A1,ALDH1A2,ALDH1A3,ALDH1B1,ALDH1L1,ALDH1L2,ALDH2,ALDH3A1,ALDH3A2,ALDH3B1,ALDH3B2,ALDH4A1,ALDH5A1,ALDH6A1,ALDH7A1,ALDH8A1,ALDH9A1,AOC1,AOC2,AOC3,APOL2,ASPG,BBOX1,BCAT2,BHMT,BHMT2,C12orf74,CFAP46,CRYZ,CRYZL1,CYB561A3,DERA,ESD,G6PD,GFOD1,GFOD2,GLDC,GLUD1,GLUD2,GSTZ1,H6PD,HHAT,HHATL,HIBADH,IMMP1L,IMMP2L,LINC01587,MILR1,MTHFR,MTR,NADK,OAT,PDXK,PRODH,PRODH2,PVRIG,PYCR1,PYCR2,PYCR3,RALGAPB,RTN4IP1,SEC11A,SEC11C,SLC23A3,SPCS2,STPG2,TKTL1,TKTL2,TP53I3,TYMP,,,,,,,,,,,,,,,,,,,,,,,
RL-2090,STRINGv11-Community,ALDH1B1,ALDH5A1,ALDH6A1,ALDH7A1,ALDH8A1,CRYZ,CRYZL1,ESD,GSTZ1,HIBADH,OAT,PDXK,RTN4IP1,STPG2,TP53I3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2092,STRINGv11-Community,ALDH5A1,ALDH7A1,CRYZ,CRYZL1,GSTZ1,RTN4IP1,STPG2,TP53I3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2094,STRINGv11-Community,AC002996.1,ALDH1A1,ALDH1A2,ALDH1L1,ALDH1L2,ALDH2,ALDH3A1,ALDH3A2,ALDH3B1,ALDH3B2,ALDH9A1,AOC2,AOC3,ASPG,BCAT2,BHMT,BHMT2,GLUD1,GLUD2,HHAT,HHATL,IMMP1L,IMMP2L,MILR1,MTHFR,NADK,SEC11A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2095,STRINGv11-Community,AC002996.1,ALDH1A1,ALDH1A2,ALDH2,ALDH9A1,AOC2,AOC3,BCAT2,IMMP1L,IMMP2L,NADK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2099,STRINGv11-Community,ALDH3A1,ALDH3A2,HHATL,MILR1,SEC11A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2100,STRINGv11-Community,ALDH1L1,ALDH1L2,BHMT,BHMT2,HHAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2103,STRINGv11-Community,ACSM5,ACSS1,ACSS2,ALDH1A3,APOL2,CFAP46,G6PD,GLDC,H6PD,TKTL1,TKTL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2106,STRINGv11-Community,ACSM5,ACSS1,ACSS2,GLDC,H6PD,TKTL1,TKTL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2107,STRINGv11-Community,AC007325.2,ALDH4A1,BBOX1,C12orf74,GFOD1,GFOD2,LINC01587,MTR,PRODH,PRODH2,PYCR1,PYCR2,PYCR3,RALGAPB,SLC23A3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2110,STRINGv11-Community,C12orf74,GFOD1,GFOD2,PRODH2,RALGAPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2116,STRINGv11-Community,ADI1,AKR1B1,AKR1B10,AKR1B15,ALDOA,ALDOC,ASPDH,BPGM,C4orf33,ENO1,ENO2,ENO3,FABP3,FABP5,FABP7,FAM71D,GLO1,GNPNAT1,GPD1,GPD1L,GPX4,GSTO2,HINT1,HSD17B10,HSPE1,IMPA2,LAP3,NME1-NME2,NME2,NPEPL1,PGAM1,PGAM2,PGAM4,PGK1,PGK2,PMP2,PREP,SLC44A3,TGDS,TIGAR,TKT,ZNF839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2117,STRINGv11-Community,ADI1,ALDOA,ALDOC,ASPDH,BPGM,GLO1,GNPNAT1,GPD1,GPD1L,IMPA2,PGAM2,PGAM4,PGK1,PREP,SLC44A3,TIGAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2118,STRINGv11-Community,ASPDH,GNPNAT1,GPD1,GPD1L,TIGAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2119,STRINGv11-Community,BPGM,IMPA2,PGAM2,PGAM4,SLC44A3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2120,STRINGv11-Community,ADI1,ALDOA,ALDOC,GLO1,PGK1,PREP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2121,STRINGv11-Community,AKR1B1,ENO1,ENO2,ENO3,FABP5,FAM71D,GPX4,HSD17B10,HSPE1,PGAM1,PGK2,TGDS,ZNF839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2123,STRINGv11-Community,ENO1,ENO2,ENO3,FABP5,PGAM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2124,STRINGv11-Community,AKR1B1,FAM71D,GPX4,HSPE1,PGK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2125,STRINGv11-Community,AKR1B10,AKR1B15,C4orf33,FABP3,FABP7,GSTO2,HINT1,LAP3,NME1-NME2,NME2,NPEPL1,PMP2,TKT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2126,STRINGv11-Community,FABP7,LAP3,NPEPL1,PMP2,TKT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2127,STRINGv11-Community,AKR1B10,AKR1B15,FABP3,GSTO2,HINT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2129,STRINGv11-Community,AK1,AK2,AK3,AK5,AK8,AK9,AMT,ASNS,BTD,C10orf76,C11orf58,C12orf10,C9orf24,CARD9,CCDC25,CMPK1,CNDP2,CSE1L,DAO,DAOA,DMGDH,DUT,ENOPH1,FAM78A,FTO,GCSH,GDA,GDPGP1,IMPA1,IRGQ,IYD,KYNU,LACTB2,LRRC36,LYPLA2,MPRIP,MVD,NAGK,NAMPT,NDRG1,NUDT9,OR5F1,PACSIN1,PACSIN2,PACSIN3,PDPR,PGM3,PHGDH,PHPT1,PSAT1,PUDP,RIMKLB,SARDH,SMS,THEM4,THG1L,TP53AIP1,TPD52,TPD52L2,TPD52L3,TTC27,UPB1,VNN1,VNN2,VNN3,XPNPEP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2131,STRINGv11-Community,AK1,AK2,AK3,AK5,AK8,AK9,BTD,CMPK1,DUT,IYD,UPB1,VNN1,VNN2,VNN3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2132,STRINGv11-Community,AK1,AK3,AK5,AK8,AK9,BTD,CMPK1,IYD,UPB1,VNN1,VNN2,VNN3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2133,STRINGv11-Community,AK1,AK3,AK5,AK8,AK9,BTD,CMPK1,VNN1,VNN2,VNN3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2136,STRINGv11-Community,AMT,CCDC25,DAO,DAOA,DMGDH,GCSH,GDPGP1,OR5F1,PDPR,PHGDH,PSAT1,SARDH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2137,STRINGv11-Community,CCDC25,GDPGP1,OR5F1,PHGDH,PSAT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2138,STRINGv11-Community,AMT,DAO,DAOA,DMGDH,GCSH,PDPR,SARDH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2140,STRINGv11-Community,C11orf58,C12orf10,C9orf24,CNDP2,CSE1L,FTO,GDA,IRGQ,KYNU,LRRC36,MVD,NAGK,NAMPT,NDRG1,SMS,TP53AIP1,XPNPEP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2142,STRINGv11-Community,C11orf58,C9orf24,GDA,KYNU,NAGK,SMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2143,STRINGv11-Community,CNDP2,CSE1L,FTO,LRRC36,TP53AIP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2145,STRINGv11-Community,CARD9,ENOPH1,LACTB2,LYPLA2,PGM3,PUDP,RIMKLB,THEM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2146,STRINGv11-Community,MPRIP,PACSIN1,PACSIN2,PACSIN3,THG1L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2148,STRINGv11-Community,AKR1C1,AKR1C2,AKR1C3,AKR1C4,AKR1D1,AKR1E2,AL162231.3,DHDH,GALE,GALK2,GALT,GCLC,GCLM,LACC1,MCEE,MEMO1,OFCC1,RFK,SELENBP1,TFF3,TYW3,XYLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2150,STRINGv11-Community,AKR1C1,AKR1C2,AKR1C3,AKR1C4,AKR1D1,MCEE,TFF3,XYLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2151,STRINGv11-Community,LACC1,MEMO1,OFCC1,RFK,SELENBP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2152,STRINGv11-Community,AL162231.3,DHDH,GALE,GALK2,GALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2153,STRINGv11-Community,AC090527.2,ACRV1,AIFM2,AIFM3,BLVRB,BPNT1,C12orf4,CALR,CALR3,CAT,CNPY1,DDO,EDEM1,EDEM2,ERO1A,ERO1B,ERP44,FLAD1,FSCN3,GDPD1,GDPD5,GPX7,GSDMB,GSR,GSTO1,HMOX1,INPP1,JMJD8,MSRA,MTTP,NME8,NME9,NUDCD2,ORM1,ORM2,P4HA1,P4HA2,P4HB,P4HTM,PAPSS2,PARK7,PDIA2,PDIA3,PDIA4,PDIA6,PNPLA8,POFUT2,PRDX1,PRDX2,PRDX3,PRDX4,PRDX5,PRDX6,PTMS,PYROXD1,RCN1,RPEL1,RPIA,SEC23IP,SH3BGRL2,SLC25A33,SLC25A36,SOD1,SQOR,STH,TANGO2,TAPBP,TMIE,TXN,TXN2,TXNDC2,TXNDC8,TXNRD1,TXNRD2,URM1,,,,,,,,,,,,,,,,,,,,,,,,
RL-2154,STRINGv11-Community,AC090527.2,AIFM2,AIFM3,C12orf4,DDO,ERP44,PDIA6,PRDX4,PYROXD1,SQOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2155,STRINGv11-Community,BLVRB,GDPD1,GSDMB,HMOX1,ORM1,ORM2,TMIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2156,STRINGv11-Community,CALR,CNPY1,ERO1A,ERO1B,GPX7,GSTO1,JMJD8,MTTP,P4HA1,P4HA2,P4HB,P4HTM,PDIA2,PDIA3,PDIA4,POFUT2,RCN1,TAPBP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2157,STRINGv11-Community,CNPY1,MTTP,P4HTM,PDIA2,POFUT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2158,STRINGv11-Community,CALR,GSTO1,P4HA1,P4HA2,P4HB,RCN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2161,STRINGv11-Community,CAT,GDPD5,NUDCD2,PARK7,PNPLA8,PRDX1,PRDX2,PRDX3,PRDX5,PRDX6,PTMS,SEC23IP,SH3BGRL2,SLC25A33,SLC25A36,SOD1,STH,TANGO2,URM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2162,STRINGv11-Community,CAT,PARK7,PNPLA8,PRDX5,SOD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2163,STRINGv11-Community,GDPD5,PRDX1,PRDX3,SH3BGRL2,SLC25A33,SLC25A36,TANGO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2164,STRINGv11-Community,NUDCD2,PRDX2,PTMS,SEC23IP,URM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2166,STRINGv11-Community,ACRV1,BPNT1,CALR3,EDEM1,EDEM2,GSR,INPP1,MSRA,NME8,NME9,RPEL1,RPIA,TXN,TXN2,TXNDC2,TXNDC8,TXNRD1,TXNRD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2168,STRINGv11-Community,CALR3,EDEM2,NME8,TXN2,TXNRD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2170,STRINGv11-Community,BPNT1,EDEM1,INPP1,NME9,RPEL1,TXNDC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2172,STRINGv11-Community,AC073896.1,C1orf162,CHST10,CRNN,DTWD2,FAHD2A,FAM49B,GOT2,IDH1,IDH2,LDHA,LDHAL6A,LDHAL6B,LDHB,LDHC,MDH1,MDH1B,MDH2,ME1,ME2,ME3,METTL26,NIT2,NPTX1,PC,PGD,PGM1,PGM2,PGM2L1,PHOSPHO1,PNPO,PRCP,SLC25A34,SORD,TALDO1,TPI1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2173,STRINGv11-Community,C1orf162,CRNN,FAM49B,IDH1,IDH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2174,STRINGv11-Community,CHST10,FAHD2A,LDHAL6B,MDH1,METTL26,NIT2,NPTX1,PGM1,PGM2,PGM2L1,SORD,TPI1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-2175,STRINGv11-Community,CHST10,NIT2,NPTX1,PGM2L1,TPI1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
