2-LTR circle formation,ReactomeDec2019,BANF1,HMGA1,LIG4,PSIP1,XRCC4,XRCC5,XRCC6,gag,gag-pol,rev,vif,vpr,vpu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-Phosphoribose 1-diphosphate biosynthesis,ReactomeDec2019,PRPS1,PRPS1L1,PRPS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metabolic disorders of biological oxidation enzymes,ReactomeDec2019,ACY1,AHCY,CYP11A1,CYP11B1,CYP11B2,CYP17A1,CYP19A1,CYP1B1,CYP21A2,CYP24A1,CYP26B1,CYP26C1,CYP27A1,CYP27B1,CYP2R1,CYP2U1,CYP4F22,CYP7B1,FDX1,FDX2,FDXR,FMO3,GCLC,GCLM,GGT1,GSS,MAOA,MAT1A,MC2R,OPLAH,POMC,SLC35D1,TBXAS1,TPMT,UGT1A1,UGT1A4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metabolism of Angiotensinogen to Angiotensins,ReactomeDec2019,ACE,ACE2,AGT,ANPEP,AOPEP,ATP6AP2,CES1,CMA1,CPA3,CPB1,CPB2,CTSD,CTSG,CTSZ,ENPEP,GZMH,MME,REN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metabolism of amine-derived hormones,ReactomeDec2019,AANAT,ASMT,CGA,DBH,DDC,DIO1,DIO2,DIO3,DUOX1,DUOX2,IYD,PNMT,SLC5A5,TH,TPH1,TPH2,TPO,TSHB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metabolism of cofactors,ReactomeDec2019,AKT1,CALM1,COQ2,COQ3,COQ5,COQ6,COQ7,COQ9,DHFR,GCH1,GCHFR,HSP90AA1,IDH1,NOS3,PDSS1,PDSS2,PRKG2,PTS,SPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metabolism of fat-soluble vitamins,ReactomeDec2019,AGRN,AKR1B10,AKR1C1,AKR1C3,AKR1C4,APOA1,APOA2,APOA4,APOB,APOC2,APOC3,APOE,APOM,BCO1,BCO2,CLPS,GPC1,GPC2,GPC3,GPC4,GPC5,GPC6,GPIHBP1,HSPG2,LDLR,LPL,LRAT,LRP1,LRP10,LRP12,LRP2,LRP8,PLB1,PNLIP,RBP1,RBP2,RBP4,RDH11,RETSAT,SDC1,SDC2,SDC3,SDC4,TTPA,TTR,UBIAD1,VKORC1,VKORC1L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metabolism of folate and pterines,ReactomeDec2019,ALDH1L1,ALDH1L2,DHFR,DHFR2,FOLR2,FPGS,MTHFD1,MTHFD1L,MTHFD2,MTHFD2L,MTHFR,MTHFS,SHMT1,SHMT2,SLC19A1,SLC25A32,SLC46A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metabolism of ingested H2SeO4 and H2SeO3 into H2Se,ReactomeDec2019,GSR,PAPSS1,PAPSS2,TXNRD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metabolism of ingested MeSeO2H into MeSeH,ReactomeDec2019,TXNRD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Metabolism of ingested SeMet, Sec, MeSec into H2Se",ReactomeDec2019,AHCY,CBS,CTH,GNMT,HNMT,MAT1A,NNMT,SCLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metabolism of nitric oxide- eNOS activation and regulation,ReactomeDec2019,AKT1,CALM1,CAV1,CYGB,DDAH1,DDAH2,DNM2,HSP90AA1,LYPLA1,NOS3,NOSIP,NOSTRIN,SPR,WASL,ZDHHC21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metabolism of non-coding RNA,ReactomeDec2019,AAAS,CLNS1A,DDX20,GEMIN2,GEMIN4,GEMIN5,GEMIN6,GEMIN7,GEMIN8,NCBP1,NCBP2,NDC1,NUP107,NUP133,NUP153,NUP155,NUP160,NUP188,NUP205,NUP210,NUP214,NUP35,NUP37,NUP42,NUP43,NUP50,NUP54,NUP58,NUP62,NUP85,NUP88,NUP93,NUP98,PHAX,POM121,POM121C,PRMT5,RAE1,RANBP2,SEC13,SEH1L,SMN1,SNRPB,SNRPD1,SNRPD2,SNRPD3,SNRPE,SNRPF,SNRPG,SNUPN,TGS1,TPR,WDR77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metabolism of nucleotides,ReactomeDec2019,ADA,ADAL,ADK,ADPRM,ADSL,ADSS,ADSSL1,AGXT2,AK1,AK2,AK4,AK5,AK6,AK7,AK8,AK9,AMPD1,AMPD2,AMPD3,APRT,ATIC,CAD,CDA,CMPK1,CTPS1,CTPS2,DCK,DCTD,DCTPP1,DGUOK,DHODH,DNPH1,DPYD,DPYS,DTYMK,DUT,ENTPD1,ENTPD2,ENTPD3,ENTPD4,ENTPD5,ENTPD6,ENTPD7,ENTPD8,GART,GDA,GLRX,GMPR,GMPR2,GMPS,GPX1,GSR,GUK1,HPRT1,IMPDH1,IMPDH2,ITPA,LHPP,NME1,NME2,NME2P1,NME3,NME4,NT5C,NT5C1A,NT5C1B,NT5C2,NT5C3A,NT5E,NT5M,NUDT1,NUDT13,NUDT15,NUDT16,NUDT18,NUDT5,NUDT9,PAICS,PFAS,PNP,PPAT,PUDP,RRM1,RRM2,RRM2B,SAMHD1,TK1,TK2,TXN,TXNRD1,TYMP,TYMS,UCK1,UCK2,UCKL1,UMPS,UPB1,UPP1,UPP2,XDH
Metabolism of polyamines,ReactomeDec2019,AGMAT,AMD1,AZIN1,AZIN2,NQO1,OAZ1,OAZ2,OAZ3,ODC1,PAOX,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMA8,PSMB1,PSMB10,PSMB11,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB7,PSMB8,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD1,PSMD10,PSMD11,PSMD12,PSMD13,PSMD14,PSMD2,PSMD3,PSMD4,PSMD5,PSMD6,PSMD7,PSMD8,PSMD9,PSME1,PSME2,PSME3,PSME4,PSMF1,SAT1,SEM1,SMOX,SMS,SRM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metabolism of porphyrins,ReactomeDec2019,ABCC1,ABCC2,ABCG2,ALAD,ALAS1,ALAS2,ALB,BLVRA,BLVRB,COX10,COX15,CPOX,FABP1,FECH,FLVCR1,GSTA1,GUSB,HMBS,HMOX1,HMOX2,PPOX,SLCO1B1,SLCO1B3,SLCO2B1,UGT1A4,UROD,UROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metabolism of serotonin,ReactomeDec2019,ALDH2,MAOA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metabolism of steroid hormones,ReactomeDec2019,AKR1B1,AKR1B15,CGA,CYP11A1,CYP11B1,CYP11B2,CYP17A1,CYP19A1,CYP21A2,FDX1,FDX2,FDXR,HSD11B1,HSD11B2,HSD17B1,HSD17B11,HSD17B12,HSD17B14,HSD17B2,HSD17B3,HSD3B1,HSD3B2,LHB,POMC,SERPINA6,SRD5A1,SRD5A2,SRD5A3,STAR,STARD3,STARD3NL,STARD4,STARD6,TSPO,TSPOAP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metabolism of vitamin K,ReactomeDec2019,UBIAD1,VKORC1,VKORC1L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metal ion SLC transporters,ReactomeDec2019,CP,HEPH,SLC11A1,SLC11A2,SLC30A1,SLC30A10,SLC30A2,SLC30A3,SLC30A5,SLC30A6,SLC30A7,SLC30A8,SLC31A1,SLC39A1,SLC39A10,SLC39A14,SLC39A2,SLC39A3,SLC39A4,SLC39A5,SLC39A6,SLC39A7,SLC39A8,SLC40A1,SLC41A1,SLC41A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metal sequestration by antimicrobial proteins,ReactomeDec2019,LCN2,LTF,S100A7,S100A7A,S100A8,S100A9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metalloprotease DUBs,ReactomeDec2019,BABAM1,BARD1,BRCA1,BRCC3,BRE,EP300,FAM175A,FAM175B,H2AC11,HIST1H2AA,HIST1H2AB,HIST1H2AC,HIST1H2AD,HIST1H2AH,HIST1H2AJ,HIST2H2AA3,HIST2H2AB,HIST2H2AC,HIST3H2A,KAT2B,MYSM1,NLRP3,PSMD14,RPS27A,STAM,STAMBP,STAMBPL1,UBA52,UBB,UBC,UIMC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metallothioneins bind metals,ReactomeDec2019,MT1A,MT1B,MT1E,MT1F,MT1G,MT1H,MT1M,MT1X,MT2A,MT3,MT4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Methionine salvage pathway,ReactomeDec2019,ADI1,APIP,ENOPH1,GOT1,MRI1,MTAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Methylation,ReactomeDec2019,AHCY,AS3MT,COMT,CYP1A2,GSTO1,MAT1A,MAT2A,MAT2B,MTR,MTRR,N6AMT1,NNMT,TPMT,TRMT112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Methylation of MeSeH for excretion,ReactomeDec2019,INMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MicroRNA (miRNA) biogenesis,ReactomeDec2019,AGO1,AGO2,AGO3,AGO4,BCDIN3D,DGCR8,DICER1,DROSHA,MIR145,MIR23B,POLR2A,POLR2B,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2H,POLR2I,POLR2J,POLR2K,POLR2L,PRKRA,RAN,TARBP2,XPO5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane,ReactomeDec2019,GJA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mineralocorticoid biosynthesis,ReactomeDec2019,CGA,CYP11B2,CYP21A2,HSD3B1,HSD3B2,LHB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minus-strand DNA synthesis,ReactomeDec2019,PPIA,gag,gag-pol,rev,vif,vpr,vpu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miscellaneous substrates,ReactomeDec2019,CYP2D6,CYP2S1,CYP2U1,CYP2W1,CYP3A43,CYP4A11,CYP4A22,CYP4B1,CYP4F11,CYP4F2,CYP4F22,CYP4F3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miscellaneous transport and binding events,ReactomeDec2019,ADD1,ADD2,ADD3,ANKH,AZGP1,CTNS,DMTN,LRRC8A,LRRC8B,LRRC8C,LRRC8D,LRRC8E,MAGT1,MMGT1,MRS2,NIPA1,NIPA2,NIPAL1,NIPAL2,NIPAL3,NIPAL4,PIP,SLC66A1,TUSC3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mismatch Repair,ReactomeDec2019,EXO1,LIG1,MLH1,MSH2,MSH3,MSH6,PCNA,PMS2,POLD1,POLD2,POLD3,POLD4,RPA1,RPA2,RPA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mismatch repair (MMR) directed by MSH2-MSH3 (MutSbeta),ReactomeDec2019,EXO1,LIG1,MLH1,MSH2,MSH3,PCNA,PMS2,POLD1,POLD2,POLD3,POLD4,RPA1,RPA2,RPA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mismatch repair (MMR) directed by MSH2-MSH6 (MutSalpha),ReactomeDec2019,EXO1,LIG1,MLH1,MSH2,MSH6,PCNA,PMS2,POLD1,POLD2,POLD3,POLD4,RPA1,RPA2,RPA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Misspliced GSK3beta mutants stabilize beta-catenin,ReactomeDec2019,AMER1,APC,AXIN1,CSNK1A1,CTNNB1,GSK3B,PPP2CA,PPP2CB,PPP2R1A,PPP2R1B,PPP2R5A,PPP2R5B,PPP2R5C,PPP2R5D,PPP2R5E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Misspliced LRP5 mutants have enhanced beta-catenin-dependent signaling,ReactomeDec2019,DKK1,DKK2,DKK4,KREMEN1,KREMEN2,LRP5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitochondrial ABC transporters,ReactomeDec2019,ABCB10,ABCB6,ABCB7,ABCB8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitochondrial Fatty Acid Beta-Oxidation,ReactomeDec2019,ACAA2,ACAD10,ACAD11,ACADL,ACADM,ACADS,ACADVL,ACBD6,ACBD7,ACOT1,ACOT11,ACOT12,ACOT13,ACOT2,ACOT7,ACOT7L,ACOT9,ACSF2,ACSM3,ACSM6,DBI,DECR1,ECHS1,ECI1,HADH,HADHA,HADHB,MCAT,MCEE,MECR,MMAA,MMUT,NDUFAB1,PCCA,PCCB,PCTP,THEM4,THEM5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitochondrial Uncoupling Proteins,ReactomeDec2019,SLC25A14,SLC25A27,UCP1,UCP2,UCP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitochondrial biogenesis,ReactomeDec2019,ACSS2,ALAS1,APOO,APOOL,ATF2,ATP5B,ATP5F1A,ATP5F1B,ATP5F1C,ATP5F1D,ATP5F1E,ATP5MC1,ATP5MC2,ATP5MC3,ATP5ME,ATP5MF,ATP5MG,ATP5PB,ATP5PD,ATP5PF,ATP5PO,CALM1,CAMK4,CARM1,CHCHD3,CHCHD6,CHD9,CREB1,CREBBP,CRTC1,CRTC2,CRTC3,CYCS,DMAC2L,DNAJC11,ESRRA,GABPA,GABPB1,GLUD1,GLUD2,HCFC1,HDAC3,HELZ2,HSPA9,IDH2,IMMT,MAPK11,MAPK12,MAPK14,MED1,MEF2C,MEF2D,MICOS10,MICOS13,MT-ATP6,MT-ATP8,MTERF,MTERF1,MTX1,MTX2,NCOA1,NCOA2,NCOA6,NCOR1,NR1D1,NRF1,PEO1,PERM1,POLG2,POLRMT,PPARA,PPARGC1A,PPARGC1B,PPRC1,PRKAA2,PRKAB1,PRKAB2,PRKAG1,PRKAG2,PRKAG3,RXRA,SAMM50,SIRT3,SIRT4,SIRT5,SMARCD3,SOD2,SSBP1,TBL1X,TBL1XR1,TFAM,TFB1M,TFB2M,TGS1,TMEM11,,,,,
Mitochondrial calcium ion transport,ReactomeDec2019,AFG3L2,AKAP1,C2orf47,LETM1,MCU,MCUB,MICU1,MICU2,MICU3,PARL,PHB,PHB2,PMPCA,PMPCB,SLC8A3,SLC8B1,SMDT1,SPG7,STOML2,VDAC1,VDAC2,VDAC3,YME1L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitochondrial iron-sulfur cluster biogenesis,ReactomeDec2019,FDX1,FDX2,FDXR,FXN,GLRX5,HSCB,ISCA1,ISCA2,ISCU,LYRM4,NFS1,SLC25A28,SLC25A37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitochondrial protein import,ReactomeDec2019,ACO2,ATP5F1A,ATP5F1B,ATP5MC1,BCS1L,CHCHD10,CHCHD2,CHCHD3,CHCHD4,CHCHD5,CHCHD7,CMC2,CMC4,COA4,COA6,COQ2,COX17,COX19,CS,CYC1,DNAJC19,FXN,GFER,GRPEL1,GRPEL2,HSCB,HSPA9,HSPD1,IDH3G,LDHD,MTX1,MTX2,NDUFB8,OTC,PAM16,PITRM1,PMPCA,PMPCB,SAMM50,SLC25A12,SLC25A13,SLC25A4,SLC25A6,TAZ,TIMM10,TIMM10B,TIMM13,TIMM17A,TIMM17B,TIMM21,TIMM22,TIMM23,TIMM44,TIMM50,TIMM8A,TIMM8B,TIMM9,TOMM20,TOMM22,TOMM40,TOMM5,TOMM6,TOMM7,TOMM70,VDAC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitochondrial tRNA aminoacylation,ReactomeDec2019,AARS2,CARS2,DARS2,EARS2,FARS2,GARS,HARS2,IARS2,KARS1,LARS2,MARS2,NARS2,PARS2,PPA2,QARS,RARS2,SARS2,TARS2,VARS2,WARS2,YARS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitochondrial transcription initiation,ReactomeDec2019,POLRMT,TFAM,TFB2M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitochondrial transcription termination,ReactomeDec2019,MTERF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitochondrial translation,ReactomeDec2019,AURKAIP1,CHCHD1,DAP3,ERAL1,GADD45GIP1,GFM1,GFM2,MRPL1,MRPL10,MRPL11,MRPL12,MRPL13,MRPL14,MRPL15,MRPL16,MRPL17,MRPL18,MRPL19,MRPL2,MRPL20,MRPL21,MRPL22,MRPL23,MRPL24,MRPL27,MRPL28,MRPL3,MRPL30,MRPL32,MRPL33,MRPL34,MRPL35,MRPL36,MRPL37,MRPL38,MRPL39,MRPL4,MRPL40,MRPL41,MRPL42,MRPL43,MRPL44,MRPL45,MRPL46,MRPL47,MRPL48,MRPL49,MRPL50,MRPL51,MRPL52,MRPL53,MRPL54,MRPL55,MRPL57,MRPL58,MRPL9,MRPS10,MRPS11,MRPS12,MRPS14,MRPS15,MRPS16,MRPS17,MRPS18A,MRPS18B,MRPS18C,MRPS2,MRPS21,MRPS22,MRPS23,MRPS24,MRPS25,MRPS26,MRPS27,MRPS28,MRPS30,MRPS31,MRPS33,MRPS34,MRPS35,MRPS36,MRPS5,MRPS6,MRPS7,MRPS9,MRRF,MT-RNR1,MT-RNR2,MT-TV,MTFMT,MTIF2,MTIF3,MTRF1L,OXA1L,PTCD3,TSFM,TUFM,,,
Mitochondrial translation elongation,ReactomeDec2019,AURKAIP1,CHCHD1,DAP3,ERAL1,GADD45GIP1,GFM1,MRPL1,MRPL10,MRPL11,MRPL12,MRPL13,MRPL14,MRPL15,MRPL16,MRPL17,MRPL18,MRPL19,MRPL2,MRPL20,MRPL21,MRPL22,MRPL23,MRPL24,MRPL27,MRPL28,MRPL3,MRPL30,MRPL32,MRPL33,MRPL34,MRPL35,MRPL36,MRPL37,MRPL38,MRPL39,MRPL4,MRPL40,MRPL41,MRPL42,MRPL43,MRPL44,MRPL45,MRPL46,MRPL47,MRPL48,MRPL49,MRPL50,MRPL51,MRPL52,MRPL53,MRPL54,MRPL55,MRPL57,MRPL58,MRPL9,MRPS10,MRPS11,MRPS12,MRPS14,MRPS15,MRPS16,MRPS17,MRPS18A,MRPS18B,MRPS18C,MRPS2,MRPS21,MRPS22,MRPS23,MRPS24,MRPS25,MRPS26,MRPS27,MRPS28,MRPS30,MRPS31,MRPS33,MRPS34,MRPS35,MRPS36,MRPS5,MRPS6,MRPS7,MRPS9,MT-RNR1,MT-RNR2,MT-TV,OXA1L,PTCD3,TSFM,TUFM,,,,,,,,,
Mitochondrial translation initiation,ReactomeDec2019,AURKAIP1,CHCHD1,DAP3,ERAL1,GADD45GIP1,MRPL1,MRPL10,MRPL11,MRPL12,MRPL13,MRPL14,MRPL15,MRPL16,MRPL17,MRPL18,MRPL19,MRPL2,MRPL20,MRPL21,MRPL22,MRPL23,MRPL24,MRPL27,MRPL28,MRPL3,MRPL30,MRPL32,MRPL33,MRPL34,MRPL35,MRPL36,MRPL37,MRPL38,MRPL39,MRPL4,MRPL40,MRPL41,MRPL42,MRPL43,MRPL44,MRPL45,MRPL46,MRPL47,MRPL48,MRPL49,MRPL50,MRPL51,MRPL52,MRPL53,MRPL54,MRPL55,MRPL57,MRPL58,MRPL9,MRPS10,MRPS11,MRPS12,MRPS14,MRPS15,MRPS16,MRPS17,MRPS18A,MRPS18B,MRPS18C,MRPS2,MRPS21,MRPS22,MRPS23,MRPS24,MRPS25,MRPS26,MRPS27,MRPS28,MRPS30,MRPS31,MRPS33,MRPS34,MRPS35,MRPS36,MRPS5,MRPS6,MRPS7,MRPS9,MT-RNR1,MT-RNR2,MT-TV,MTFMT,MTIF2,MTIF3,OXA1L,PTCD3,,,,,,,,,
Mitochondrial translation termination,ReactomeDec2019,AURKAIP1,CHCHD1,DAP3,ERAL1,GADD45GIP1,GFM2,MRPL1,MRPL10,MRPL11,MRPL12,MRPL13,MRPL14,MRPL15,MRPL16,MRPL17,MRPL18,MRPL19,MRPL2,MRPL20,MRPL21,MRPL22,MRPL23,MRPL24,MRPL27,MRPL28,MRPL3,MRPL30,MRPL32,MRPL33,MRPL34,MRPL35,MRPL36,MRPL37,MRPL38,MRPL39,MRPL4,MRPL40,MRPL41,MRPL42,MRPL43,MRPL44,MRPL45,MRPL46,MRPL47,MRPL48,MRPL49,MRPL50,MRPL51,MRPL52,MRPL53,MRPL54,MRPL55,MRPL57,MRPL58,MRPL9,MRPS10,MRPS11,MRPS12,MRPS14,MRPS15,MRPS16,MRPS17,MRPS18A,MRPS18B,MRPS18C,MRPS2,MRPS21,MRPS22,MRPS23,MRPS24,MRPS25,MRPS26,MRPS27,MRPS28,MRPS30,MRPS31,MRPS33,MRPS34,MRPS35,MRPS36,MRPS5,MRPS6,MRPS7,MRPS9,MRRF,MT-RNR1,MT-RNR2,MT-TV,MTRF1L,OXA1L,PTCD3,,,,,,,,,
Mitophagy,ReactomeDec2019,ATG12,ATG5,CSNK2A1,CSNK2A2,CSNK2B,FUNDC1,MAP1LC3A,MAP1LC3B,MFN1,MFN2,MTERF3,PARK2,PGAM5,PINK1,RPS27A,SQSTM1,SRC,TOMM20,TOMM22,TOMM40,TOMM5,TOMM6,TOMM7,TOMM70,UBA52,UBB,UBC,ULK1,VDAC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitotic Metaphase-Anaphase Transition,ReactomeDec2019,FBXO5,PLK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitotic Telophase-Cytokinesis,ReactomeDec2019,KIF20A,KIF23,MAU2,NIPBL,PDS5A,PDS5B,PLK1,RAD21,SMC1A,SMC3,STAG1,STAG2,WAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modulation by Mtb of host immune system,ReactomeDec2019,B2M,MRC1,RPS27A,Rv2779c,TLR2,UBA52,UBB,UBC,esxA,pstS1,ptpA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
