name: Roundabout signaling pathway,GO:0035385,ROBO1,SLIT3,SLIT2,RHOA,MYO9B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: protein localization to synapse,GO:0035418,STAU1,BSN,SHANK1,ASIC2,LRRTM1,DLG4,RELN,HOMER1,NLGN1,NLGN2,STAU2,PCLO,MPP4,NPHS1,CDK5,BAIAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: autocrine signaling,GO:0035425,HILPDA,S100A8,CX3CL1,SERPINB3,S100A9,CX3CR1,FZD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: phosphate ion transmembrane transport,GO:0035435,SLC25A3,SLC25A14,SLC17A1,SLC17A7,SLC37A4,SLC25A10,SLC37A1,SLC20A2,ADAMTS8,SLC34A1,ANKH,SLC25A30,SLC37A3,SLC20A1,SLC25A11,SLC37A2,XPR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: response to interferon-alpha,GO:0035455,IFITM1,IFITM3,KLHL20,MX2,ADAR,IFITM2,EIF2AK2,LAMP3,IFNAR2,BST2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: response to interferon-beta,GO:0035456,SHFL,IFITM3,IFITM1,IKBKE,STAT1,IFITM2,PLSCR1,XAF1,IFNAR2,BST2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: cellular response to interferon-alpha,GO:0035457,IFNAR1,TPR,AXL,RO60,IFIT2,PDE12,PYHIN1,IFIT3,GATA3,GAS6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: cellular response to interferon-beta,GO:0035458,IRGC,TRIM6,PYDC5,ACOD1,HTRA2,IRF1,IFITM2,IFI16,TLR3,TREX1,IRGM,IFNB1,PNPT1,CAMK2A,CDC34,STAT1,STING1,UBE2G2,OAS1,UBE2K,MNDA,AIM2,CAPN2,PYHIN1,NDUFA13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: vesicle cargo loading,GO:0035459,MIA2,CTAGE3P,TMED10,CTAGE9,CTAGE8,CTAGE15,PICALM,TMED2,KIF13A,CTAGE4,CTAGE1,MIA3,CTAGE6,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: determination of pancreatic left/right asymmetry,GO:0035469,CCDC39,ZIC3,CCDC40,NPHP3,DNAAF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: lipase binding,GO:0035473,GPIHBP1,LRPAP1,FAF2,APOB,APOA5,PLIN5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: SNARE complex assembly,GO:0035493,VAMP3,UVRAG,STXBP6,SNCA,STXBP1,VAMP1,STX1A,VAMP2,VAMP4,VAMP8,L7N2F9,CLTRN,STX4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: cAMP response element binding,GO:0035497,CREB1,ATF7,ATF2,CREB3L2,E4F1,CREB5,CREB3L1,JDP2,CREB3L3,CREB3L4,TCF12,JUN,CREB3,HMGA2,ATF6B,ATF6,NR4A3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: negative regulation of myosin-light-chain-phosphatase activity,GO:0035509,TNF,IKBKB,NCKAP1L,ROCK1,ROCK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: oxidative RNA demethylase activity,GO:0035515,ALKBH5,ALKBH3,FTO,JMJD6,ALKBH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: oxidative DNA demethylase activity,GO:0035516,ALKBH3,FTO,ALKBH2,ALKBH1,ALKBH4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: histone H2A monoubiquitination,GO:0035518,RING1,DDB2,BARD1,CUL4B,BRCC3,BABAM2,RNF2,RNF168,BRCA1,DDB1,RAD51,TRIM37,BRCA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: protein K29-linked ubiquitination,GO:0035519,UBE3C,UBE2D4,UBE2T,ITCH,PRKN,UBE2S,RNF186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: monoubiquitinated protein deubiquitination,GO:0035520,USP47,ATXN3,USP7,USP15,BAP1,USP9X,USP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: monoubiquitinated histone deubiquitination,GO:0035521,TAF10,TAF6L,TRRAP,TAF2,TAF9,TAF6,SF3B3,SUPT3H,TADA3,KAT2B,ATXN7,ENY2,TAF5L,TAF5,SF3B5,TADA2B,TAF4,SUPT20H,KAT2A,SGF29,ATXN7L3,TAF12,USP22,TAF7,TADA1,SUPT7L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: monoubiquitinated histone H2A deubiquitination,GO:0035522,TAF10,TAF6L,TRRAP,TAF2,TAF9,TAF6,SF3B3,ASXL1,SUPT3H,TADA3,KAT2B,ATXN7,ENY2,TAF5L,BAP1,MYSM1,TAF5,SF3B5,TADA2B,TAF4,SUPT20H,KAT2A,SGF29,ATXN7L3,TAF12,USP22,TAF7,USP16,TADA1,SUPT7L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: protein K29-linked deubiquitination,GO:0035523,TNFAIP3,OTUD6A,YOD1,USP13,ZRANB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: proline transmembrane transport,GO:0035524,SLC1A4,SLC7A8,SLC36A1,SLC6A7,SLC36A3,SLC36A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: regulation of SNARE complex assembly,GO:0035542,VPS8,VPS33A,VPS16,STXBP6,STXBP1,VPS39,VPS41,VPS11,SEPTIN8,VPS18,TGFBRAP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: negative regulation of chromatin binding,GO:0035562,FBH1,MYOD1,BTAF1,MEPCE,ZNF304,TDG,WAPL,PPP3CA,NFATC4,SENP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: positive regulation of chromatin binding,GO:0035563,CTBP2,CDT1,HMBOX1,GMNN,PARP9,MED25,DTX3L,MBD2,PYGO2,KDM1A,DDX11,KDM4D,EBF2,ZNF618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: non-canonical Wnt signaling pathway,GO:0035567,SFRP5,IFT80,FZD7,CCDC88C,FZD8,FZD5,DVL1,DVL3,SFRP4,SFRP2,FZD4,FZD2,FZD3,RYK,FZD10,WNT5A,SFRP1,FRZB,FZD1,FZD6,DVL2,FZD9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: azurophil granule membrane,GO:0035577,SURF4,HLA-H,NDUFC2,ACP3,TMEM179B,ARL8A,FPR1,STOM,PSEN1,RAP1B,ATP6V0C,PSAP,IRAG2,CPNE1,CKAP4,GAA,VNN1,RAB5C,DNAJC5,ABCA13,MANBA,TMEM30A,MAGT1,LAMP2,C3AR1,BRI3,NCSTN,CD63,DNAJC13,BST2,RAB44,CEACAM8,VAMP1,VAPA,ATP11B,ATP8A1,AZU1,SYNGR1,VAMP7,RAB37,VAMP8,MGST1,CD68,GLIPR1,CEACAM6,LPCAT1,LAMTOR1,B4GALT1,NFAM1,LAMP1,SLCO4C1,CPNE3,RAB3D,SNAP29,PRCP,TOM1,DDOST,PIGR,CMTM6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: azurophil granule lumen,GO:0035578,HEXB,ANXA2,SERPINB3,GM2A,PRTN3,UNC13D,NAPRT,GCA,GGH,S100A7,GLB1,MNDA,DEFA3,GLA,VAT1,PSMD1,C3,TUBB4B,CREG1,RNASET2,PLAC8,CPPED1,CTSA,DYNC1H1,FUCA1,IMPDH1,ARSB,TTR,ACTR2,STK11IP,CAP1,HRNR,CCT2,PRSS2,LYZ,PYCARD,TOLLIP,GDI2,PTGES2,ELANE,PYGB,MAN2B1,SERPINA3,MPO,FTL,ACLY,CYB5R3,GUSB,GNS,BPI,C6orf120,DEFA1,ARSA,DSN1,ORM2,FUCA2,TXNDC5,GRN,ARHGAP45,ARG1,ACTR10,TRAPPC1,ADA2,MAPK1,PA2G4,TUBB,PRDX6,PRSS57,FRK,GALNS,HEBP2,RNASE3,FAF2,CTSC,PADI2,NPC2,DNAJC3,SDCBP,DPP7,AZU1,NHLRC3,CTSG,FABP5,CCT8,IST1,PRKCD,RNASE2,VCP,RETN,AGA,,,,,,,,,,
name: specific granule membrane,GO:0035579,PGRMC1,ATP8B4,STOM,SCAMP1,UBR4,RAP1A,AP1M1,SLC2A3,LAMTOR2,STK10,PTPRJ,ALDH3B1,P2RX1,LILRA3,CEACAM8,ATP8A1,LAMTOR3,CYBB,CD53,CD33,CHRNB4,DEGS1,TMBIM1,ITGAL,BST1,TMC6,CD177,SLC27A2,ANO6,FCAR,CLEC4D,MCEMP1,CKAP4,DNAJC5,TMEM63A,ADGRG3,PTPRB,C3AR1,GPR84,ATP6V1D,RAB44,ITGAM,FPR2,CD47,ITGAV,TARM1,OLR1,VAMP1,PLD1,ATP11A,RAB37,HVCN1,VAMP8,SNAP23,TNFRSF1B,MLEC,CLEC12A,LAIR1,CMTM6,PLAU,ADAM8,MMP25,CD36,ITGB2,CEACAM3,TMEM30A,HGSNAT,MS4A3,RAP2B,SLC15A4,SNAP25,CYBA,CD59,SLC2A5,MOSPD2,CD93,TOM1,PLAUR,DGAT1,CEACAM1,AGPAT2,TSPAN14,SLC44A2,CLEC5A,ADAM10,ORMDL3,LAMTOR1,HMOX2,SLCO4C1,KCNAB2,TRPM2,,,,,,,,,
name: specific granule lumen,GO:0035580,CTSD,LRRC7,OSCAR,CAMP,CEP290,BPI,CANT1,LRG1,ILF2,HP,ORM1,ARMC8,NIT2,ORM2,PTPN6,B2M,PGLYRP1,QSOX1,CRISP3,AOC1,CRACR2A,TIMP2,PDXK,CFP,CYFIP1,OLFM4,TCN1,CHI3L1,GSDMD,ARG1,LTF,CHIT1,DOCK2,KPNB1,GGH,CXCL1,VCL,PTX3,DEFA4,LYZ,FOLR3,DNASE1L1,ACAA1,TOLLIP,QPCT,HPSE,SPTAN1,ERP44,SLPI,ELANE,JUP,NFKB1,NEU1,GHDC,RETN,MMP8,RAB27A,PRG3,LCN2,FRK,CTSZ,CNN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: calcium-mediated signaling using intracellular calcium source,GO:0035584,GRM5,SELP,BCAP31,KDR,STIMATE,GPR143,FKBP1B,ADGRL1,PTPRJ,FIS1,PTPRC,DMTN,PTGFR,AZU1,RYR2,CCL20,HOMER2,VCAM1,TRPM2,PRNP,PRKACA,DEFB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: G protein-coupled purinergic nucleotide receptor signaling pathway,GO:0035589,P2RY2,P2RY13,GPR171,P2RY1,P2RY4,PTAFR,P2RY8,P2RY10,P2RY11,P2RY14,GPR87,GPR34,P2RY12,P2RY6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: purinergic nucleotide receptor signaling pathway,GO:0035590,P2RX2,P2RX6,P2RX5,P2RX7,CTSG,P2RX1,P2RX3,P2RX4,ANO6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: signaling adaptor activity,GO:0035591,DAB2IP,AFAP1L2,MPP7,AXIN1,LDLRAP1,GRAPL,STAT3,HOMER1,EPS8,SH2B2,NCK2,RACK1,GAB3,MAVS,ABI2,BANK1,KHDRBS1,ZDHHC11,CDC42SE2,BLNK,STAP2,CRKL,SLA2,ABI1,NCK1,PAG1,STAP1,WDR59,FCRL2,GAB1,GAB2,CRK,GAB4,SARM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: C-terminal protein deglutamylation,GO:0035609,AGBL4,AGBL1,AGBL5,AGTPBP1,FOLH1B,FOLH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: protein side chain deglutamylation,GO:0035610,AGBL4,AGBL2,AGBL3,AGBL1,AGBL5,AGTPBP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: AP-2 adaptor complex binding,GO:0035612,AAK1,SIDT2,FCHO1,RAB38,LDLRAP1,OTOF,HIP1,RAB32,TBC1D5,BMP2K,LMBRD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: RNA stem-loop binding,GO:0035613,DAZAP1,EIF4A3,RC3H1,ERVK-8,DDX3X,ZC3H12A,LARP6,ERVK-6,ERVK-18,MYH10,ERVK-7,ERVK-19,FMR1,DDX56,CSDE1,RC3H2,CPEB3,DHX9,ERVK-25,EPRS1,METTL16,ARID5A,ERVK-10,ERVK-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: clathrin adaptor activity,GO:0035615,DAB2,AP1M1,AP1S3,AP1M2,AP2M1,STON1,AP1S2,LDLRAP1,AP1G1,HIP1,AP2A1,AP1G2,HIP1R,STON2,AP2S1,AP2B1,AP2A2,AP1S1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: stress granule disassembly,GO:0035617,DYRK3,VCP,KLC1,ZFAND1,KIF5B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: receptor transactivation,GO:0035624,ADRA2A,NCOA3,ADRA2C,ADRA2B,ADAM17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: ceramide transport,GO:0035627,ABCA12,GLTPD2,VAPA,ABCA13,OSBP,PLEKHA8,GLTP,PLEKHA3,CERT1,PLTP,PLEKHA8P1,CPTP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: bone mineralization involved in bone maturation,GO:0035630,IGF1,IFT80,SNX10,LEP,CCDC154,PHOSPHO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: CD40 receptor complex,GO:0035631,CD40,TRAF3,BIRC2,IKBKB,CHUK,RNF31,DIABLO,TRAF6,HTRA2,TRAF5,TRAF2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: maintenance of blood-brain barrier,GO:0035633,JAM3,CLDN1,F11R,MFSD2A,CDH5,OCLN,JAM2,TJP1,SLC12A2,GJA1,CLDN5,MBP,ACTB,WNK3,PTGS2,GJB6,TJP3,SLC1A1,LSR,TJP2,PECAM1,LAMA2,VCL,ACTG1,CLDN12,IL6,ESAM,LAMC1,ITGB1,CLDN3,DMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: response to stilbenoid,GO:0035634,USP18,CD36,CIDEA,LY6D,APOA4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: exploration behavior,GO:0035640,ITGA3,GIP,AGTR2,LRRK2,ABAT,BRINP1,ATXN3,LRRTM1,EIF4A3,NOG,JPH3,ABL2,HTR1A,KMT2A,CHL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: locomotory exploration behavior,GO:0035641,DPP4,LRRK2,SLC4A10,PRKCE,DLG4,NLGN2,CRH,TNR,APOE,ATP1A2,MYG1,GAD1,CRBN,PENK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: endosome to melanosome transport,GO:0035646,BLOC1S5,AP1M1,BLOC1S6,RAB38,AP1G1,RAB32,AP3D1,CD63,ANKRD27,BLOC1S3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: AP-1 adaptor complex binding,GO:0035650,SIDT2,RAB38,LDLRAP1,RAB32,AP1AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"name: clathrin-coated vesicle cargo loading, AP-3-mediated",GO:0035654,AP3B2,AP3M2,AP3B1,AP3D1,AP3S2,AP3M1,AP3S1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: interleukin-18-mediated signaling pathway,GO:0035655,AKT1,IL18RAP,IL18,IL18R1,PDGFB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: Mon1-Ccz1 complex,GO:0035658,CCZ1,CCZ1B,RMC1,MON1B,MON1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: Toll-like receptor 4 binding,GO:0035662,DAB2IP,TIRAP,S100A8,LY96,S100A9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: TRIF-dependent toll-like receptor signaling pathway,GO:0035666,CD40,TRAF3,TICAM1,IRF3,TLR6,CD300LF,TLR4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: sperm fibrous sheath,GO:0035686,SPA17,AKAP4,FSCB,AKAP3,CABYR,GSTM3,PGK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: mitochondrial protein catabolic process,GO:0035694,AFG1L,YME1L1,SPATA18,BNIP3,BNIP3L,PISD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: intraciliary anterograde transport,GO:0035720,IFT81,IFT80,IFT74,IFT52,CILK1,IFT22,IFT172,HSPB11,IFT20,TTC30B,IFT57,IFT46,TTC26,CLUAP1,IFT88,IFT27,TRAF3IP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: intraciliary retrograde transport,GO:0035721,DYNC2H1,IFT140,IFT122,DYNLT2B,DYNC2I2,DYNLL1,WDR19,CILK1,IFT43,TTC21A,DYNC2I1,WDR35,TTC21B,DYNC2LI1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: interleukin-15-mediated signaling pathway,GO:0035723,PLCB1,IL15,IL2RB,CD4,IL2RG,IL15RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: common myeloid progenitor cell proliferation,GO:0035726,CEACAM1,NR4A3,UNCX,ITPKB,FBXO4,GSTP1,BAP1,FLT3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: lysophosphatidic acid binding,GO:0035727,CLN6,PPT1,PNPLA3,GAP43,TPP1,LPAR1,LPAR4,VIL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: cellular response to hepatocyte growth factor stimulus,GO:0035729,TDGF1,CREB1,APPL1,LGMN,IL10,BCAR1,APPL2,GCLC,NRP1,HGF,SIRT2,GCLM,MED1,RELA,VIL1,CASR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: intraciliary transport involved in cilium assembly,GO:0035735,IFT81,IFT74,PCM1,SSX2IP,CEP131,TTC26,DYNC2LI1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"name: CD4-positive, alpha-beta T cell proliferation",GO:0035739,CD28,CBLB,ITCH,NDFIP1,FOXP3,CARD11,RIPK2,CD3E,PRKCQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: myelin sheath abaxonal region,GO:0035748,SCRIB,DLG1,EXOC4,CNP,PRKCZ,ITGB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: myelin sheath adaxonal region,GO:0035749,MAG,ANXA2,PTEN,CNP,STX4,PALS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: B cell chemotaxis,GO:0035754,CXCL13,CYP7B1,GAS6,CH25H,HSD3B7,PIK3CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: endothelial cell chemotaxis,GO:0035767,PLEKHG5,EGR3,CCN3,VEGFA,NRP1,NR4A1,RAB13,CORO1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: ribonucleoprotein granule,GO:0035770,HNRNPL,GRSF1,FASTKD1,TBRG4,HNRNPA3,YTHDC2,DDX28,FASTKD2,DHX30,RPUSD4,FASTK,FASTKD5,RPUSD3,TRUB2,TDRD7,FASTKD3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: insulin secretion involved in cellular response to glucose stimulus,GO:0035773,CCDC186,RAB11B,RAB11FIP2,RAB11FIP5,PTPRN2,RBM4,FKBP1B,HIF1A,RAF1,PTPRN,CLTRN,SELENOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
